FIPStxt,State,Area_Name,Attribute,Value
40023,OK,Choctaw County,CENSUS_2020_POP,14204
40023,OK,Choctaw County,ESTIMATES_BASE_2020,14204
40023,OK,Choctaw County,POP_ESTIMATE_2020,14205
40023,OK,Choctaw County,POP_ESTIMATE_2021,14363
40023,OK,Choctaw County,POP_ESTIMATE_2022,14407
40023,OK,Choctaw County,POP_ESTIMATE_2023,14276
40023,OK,Choctaw County,N_POP_CHG_2020,1
40023,OK,Choctaw County,N_POP_CHG_2021,158
40023,OK,Choctaw County,N_POP_CHG_2022,44
40023,OK,Choctaw County,N_POP_CHG_2023,-131
40023,OK,Choctaw County,BIRTHS_2020,49
40023,OK,Choctaw County,BIRTHS_2021,226
40023,OK,Choctaw County,BIRTHS_2022,195
40023,OK,Choctaw County,BIRTHS_2023,177
40023,OK,Choctaw County,DEATHS_2020,63
40023,OK,Choctaw County,DEATHS_2021,277
40023,OK,Choctaw County,DEATHS_2022,296
40023,OK,Choctaw County,DEATHS_2023,290
40023,OK,Choctaw County,NATURAL_CHG_2020,-14
40023,OK,Choctaw County,NATURAL_CHG_2021,-51
40023,OK,Choctaw County,NATURAL_CHG_2022,-101
40023,OK,Choctaw County,NATURAL_CHG_2023,-113
40023,OK,Choctaw County,INTERNATIONAL_MIG_2020,0
40023,OK,Choctaw County,INTERNATIONAL_MIG_2021,0
40023,OK,Choctaw County,INTERNATIONAL_MIG_2022,4
40023,OK,Choctaw County,INTERNATIONAL_MIG_2023,4
40023,OK,Choctaw County,DOMESTIC_MIG_2020,12
40023,OK,Choctaw County,DOMESTIC_MIG_2021,209
40023,OK,Choctaw County,DOMESTIC_MIG_2022,143
40023,OK,Choctaw County,DOMESTIC_MIG_2023,-21
40023,OK,Choctaw County,NET_MIG_2020,12
40023,OK,Choctaw County,NET_MIG_2021,209
40023,OK,Choctaw County,NET_MIG_2022,147
40023,OK,Choctaw County,NET_MIG_2023,-17
40023,OK,Choctaw County,RESIDUAL_2020,3
40023,OK,Choctaw County,RESIDUAL_2021,0
40023,OK,Choctaw County,RESIDUAL_2022,-2
40023,OK,Choctaw County,RESIDUAL_2023,-1
40023,OK,Choctaw County,GQ_ESTIMATES_BASE_2020,137
40023,OK,Choctaw County,GQ_ESTIMATES_2020,137
40023,OK,Choctaw County,GQ_ESTIMATES_2021,137
40023,OK,Choctaw County,GQ_ESTIMATES_2022,137
40023,OK,Choctaw County,GQ_ESTIMATES_2023,137
40023,OK,Choctaw County,R_BIRTH_2021,15.8
40023,OK,Choctaw County,R_BIRTH_2022,13.6
40023,OK,Choctaw County,R_BIRTH_2023,12.3
40023,OK,Choctaw County,R_DEATH_2021,19.4
40023,OK,Choctaw County,R_DEATH_2022,20.6
40023,OK,Choctaw County,R_DEATH_2023,20.2
40023,OK,Choctaw County,R_NATURAL_CHG_2021,-3.6
40023,OK,Choctaw County,R_NATURAL_CHG_2022,-7
40023,OK,Choctaw County,R_NATURAL_CHG_2023,-7.9
40023,OK,Choctaw County,R_INTERNATIONAL_MIG_2021,0
40023,OK,Choctaw County,R_INTERNATIONAL_MIG_2022,0.3
40023,OK,Choctaw County,R_INTERNATIONAL_MIG_2023,0.3
40023,OK,Choctaw County,R_DOMESTIC_MIG_2021,14.6
40023,OK,Choctaw County,R_DOMESTIC_MIG_2022,9.9
40023,OK,Choctaw County,R_DOMESTIC_MIG_2023,-1.5
40023,OK,Choctaw County,R_NET_MIG_2021,14.6
40023,OK,Choctaw County,R_NET_MIG_2022,10.2
40023,OK,Choctaw County,R_NET_MIG_2023,-1.2
40025,OK,Cimarron County,Rural_Urban_Continuum_Code_2013,9
40025,OK,Cimarron County,Rural_Urban_Continuum_Code_2023,9
40025,OK,Cimarron County,Urban_Influence_2013,10
40025,OK,Cimarron County,Economic_typology_2015,1
40025,OK,Cimarron County,CENSUS_2020_POP,2296
40025,OK,Cimarron County,ESTIMATES_BASE_2020,2292
40025,OK,Cimarron County,POP_ESTIMATE_2020,2289
40025,OK,Cimarron County,POP_ESTIMATE_2021,2247
40025,OK,Cimarron County,POP_ESTIMATE_2022,2233
40025,OK,Cimarron County,POP_ESTIMATE_2023,2191
40025,OK,Cimarron County,N_POP_CHG_2020,-3
40025,OK,Cimarron County,N_POP_CHG_2021,-42
40025,OK,Cimarron County,N_POP_CHG_2022,-14
40025,OK,Cimarron County,N_POP_CHG_2023,-42
40025,OK,Cimarron County,BIRTHS_2020,5
40025,OK,Cimarron County,BIRTHS_2021,25
40025,OK,Cimarron County,BIRTHS_2022,23
40025,OK,Cimarron County,BIRTHS_2023,23
40025,OK,Cimarron County,DEATHS_2020,4
40025,OK,Cimarron County,DEATHS_2021,29
40025,OK,Cimarron County,DEATHS_2022,31
40025,OK,Cimarron County,DEATHS_2023,31
40025,OK,Cimarron County,NATURAL_CHG_2020,1
40025,OK,Cimarron County,NATURAL_CHG_2021,-4
40025,OK,Cimarron County,NATURAL_CHG_2022,-8
40025,OK,Cimarron County,NATURAL_CHG_2023,-8
40025,OK,Cimarron County,INTERNATIONAL_MIG_2020,0
40025,OK,Cimarron County,INTERNATIONAL_MIG_2021,0
40025,OK,Cimarron County,INTERNATIONAL_MIG_2022,0
40025,OK,Cimarron County,INTERNATIONAL_MIG_2023,0
40025,OK,Cimarron County,DOMESTIC_MIG_2020,-3
40025,OK,Cimarron County,DOMESTIC_MIG_2021,-39
40025,OK,Cimarron County,DOMESTIC_MIG_2022,-4
40025,OK,Cimarron County,DOMESTIC_MIG_2023,-34
40025,OK,Cimarron County,NET_MIG_2020,-3
40025,OK,Cimarron County,NET_MIG_2021,-39
40025,OK,Cimarron County,NET_MIG_2022,-4
40025,OK,Cimarron County,NET_MIG_2023,-34
40025,OK,Cimarron County,RESIDUAL_2020,-1
40025,OK,Cimarron County,RESIDUAL_2021,1
40025,OK,Cimarron County,RESIDUAL_2022,-2
40025,OK,Cimarron County,RESIDUAL_2023,0
40025,OK,Cimarron County,GQ_ESTIMATES_BASE_2020,4
40025,OK,Cimarron County,GQ_ESTIMATES_2020,4
40025,OK,Cimarron County,GQ_ESTIMATES_2021,4
40025,OK,Cimarron County,GQ_ESTIMATES_2022,4
40025,OK,Cimarron County,GQ_ESTIMATES_2023,4
40025,OK,Cimarron County,R_BIRTH_2021,11
40025,OK,Cimarron County,R_BIRTH_2022,10.3
40025,OK,Cimarron County,R_BIRTH_2023,10.4
40025,OK,Cimarron County,R_DEATH_2021,12.8
40025,OK,Cimarron County,R_DEATH_2022,13.8
40025,OK,Cimarron County,R_DEATH_2023,14
40025,OK,Cimarron County,R_NATURAL_CHG_2021,-1.8
40025,OK,Cimarron County,R_NATURAL_CHG_2022,-3.6
40025,OK,Cimarron County,R_NATURAL_CHG_2023,-3.6
40025,OK,Cimarron County,R_INTERNATIONAL_MIG_2021,0
40025,OK,Cimarron County,R_INTERNATIONAL_MIG_2022,0
40025,OK,Cimarron County,R_INTERNATIONAL_MIG_2023,0
40025,OK,Cimarron County,R_DOMESTIC_MIG_2021,-17.2
40025,OK,Cimarron County,R_DOMESTIC_MIG_2022,-1.8
40025,OK,Cimarron County,R_DOMESTIC_MIG_2023,-15.4
40025,OK,Cimarron County,R_NET_MIG_2021,-17.2
40025,OK,Cimarron County,R_NET_MIG_2022,-1.8
40025,OK,Cimarron County,R_NET_MIG_2023,-15.4
40027,OK,Cleveland County,Rural_Urban_Continuum_Code_2013,1
40027,OK,Cleveland County,Rural_Urban_Continuum_Code_2023,1
40027,OK,Cleveland County,Urban_Influence_2013,1
40027,OK,Cleveland County,Economic_typology_2015,4
40027,OK,Cleveland County,CENSUS_2020_POP,295528
40027,OK,Cleveland County,ESTIMATES_BASE_2020,295525
40027,OK,Cleveland County,POP_ESTIMATE_2020,296236
40027,OK,Cleveland County,POP_ESTIMATE_2021,298110
40027,OK,Cleveland County,POP_ESTIMATE_2022,299484
40027,OK,Cleveland County,POP_ESTIMATE_2023,301193
40027,OK,Cleveland County,N_POP_CHG_2020,711
40027,OK,Cleveland County,N_POP_CHG_2021,1874
40027,OK,Cleveland County,N_POP_CHG_2022,1374
40027,OK,Cleveland County,N_POP_CHG_2023,1709
40027,OK,Cleveland County,BIRTHS_2020,678
40027,OK,Cleveland County,BIRTHS_2021,2648
40027,OK,Cleveland County,BIRTHS_2022,2688
40027,OK,Cleveland County,BIRTHS_2023,2688
40027,OK,Cleveland County,DEATHS_2020,561
40027,OK,Cleveland County,DEATHS_2021,2569
40027,OK,Cleveland County,DEATHS_2022,2617
40027,OK,Cleveland County,DEATHS_2023,2227
40027,OK,Cleveland County,NATURAL_CHG_2020,117
40027,OK,Cleveland County,NATURAL_CHG_2021,79
40027,OK,Cleveland County,NATURAL_CHG_2022,71
40027,OK,Cleveland County,NATURAL_CHG_2023,461
40027,OK,Cleveland County,INTERNATIONAL_MIG_2020,8
40027,OK,Cleveland County,INTERNATIONAL_MIG_2021,193
40027,OK,Cleveland County,INTERNATIONAL_MIG_2022,475
40027,OK,Cleveland County,INTERNATIONAL_MIG_2023,662
40027,OK,Cleveland County,DOMESTIC_MIG_2020,506
40027,OK,Cleveland County,DOMESTIC_MIG_2021,1412
40027,OK,Cleveland County,DOMESTIC_MIG_2022,1008
40027,OK,Cleveland County,DOMESTIC_MIG_2023,588
40027,OK,Cleveland County,NET_MIG_2020,514
40027,OK,Cleveland County,NET_MIG_2021,1605
40027,OK,Cleveland County,NET_MIG_2022,1483
40027,OK,Cleveland County,NET_MIG_2023,1250
40027,OK,Cleveland County,RESIDUAL_2020,80
40027,OK,Cleveland County,RESIDUAL_2021,190
40027,OK,Cleveland County,RESIDUAL_2022,-180
40027,OK,Cleveland County,RESIDUAL_2023,-2
40027,OK,Cleveland County,GQ_ESTIMATES_BASE_2020,13155
40027,OK,Cleveland County,GQ_ESTIMATES_2020,13130
40027,OK,Cleveland County,GQ_ESTIMATES_2021,13162
40027,OK,Cleveland County,GQ_ESTIMATES_2022,13178
40027,OK,Cleveland County,GQ_ESTIMATES_2023,13178
40027,OK,Cleveland County,R_BIRTH_2021,8.9
40027,OK,Cleveland County,R_BIRTH_2022,9
40027,OK,Cleveland County,R_BIRTH_2023,8.9
40027,OK,Cleveland County,R_DEATH_2021,8.6
40027,OK,Cleveland County,R_DEATH_2022,8.8
40027,OK,Cleveland County,R_DEATH_2023,7.4
40027,OK,Cleveland County,R_NATURAL_CHG_2021,0.3
40027,OK,Cleveland County,R_NATURAL_CHG_2022,0.2
40027,OK,Cleveland County,R_NATURAL_CHG_2023,1.5
40027,OK,Cleveland County,R_INTERNATIONAL_MIG_2021,0.6
40027,OK,Cleveland County,R_INTERNATIONAL_MIG_2022,1.6
40027,OK,Cleveland County,R_INTERNATIONAL_MIG_2023,2.2
40027,OK,Cleveland County,R_DOMESTIC_MIG_2021,4.8
40027,OK,Cleveland County,R_DOMESTIC_MIG_2022,3.4
40027,OK,Cleveland County,R_DOMESTIC_MIG_2023,2
40027,OK,Cleveland County,R_NET_MIG_2021,5.4
40027,OK,Cleveland County,R_NET_MIG_2022,5
40027,OK,Cleveland County,R_NET_MIG_2023,4.2
40029,OK,Coal County,Rural_Urban_Continuum_Code_2013,9
40029,OK,Coal County,Rural_Urban_Continuum_Code_2023,9
40029,OK,Coal County,Urban_Influence_2013,10
40029,OK,Coal County,Economic_typology_2015,1
40029,OK,Coal County,CENSUS_2020_POP,5266
40029,OK,Coal County,ESTIMATES_BASE_2020,5265
40029,OK,Coal County,POP_ESTIMATE_2020,5279
40029,OK,Coal County,POP_ESTIMATE_2021,5304
40029,OK,Coal County,POP_ESTIMATE_2022,5291
40029,OK,Coal County,POP_ESTIMATE_2023,5266
40029,OK,Coal County,N_POP_CHG_2020,14
40029,OK,Coal County,N_POP_CHG_2021,25
40029,OK,Coal County,N_POP_CHG_2022,-13
40029,OK,Coal County,N_POP_CHG_2023,-25
40029,OK,Coal County,BIRTHS_2020,16
40029,OK,Coal County,BIRTHS_2021,84
40029,OK,Coal County,BIRTHS_2022,67
40029,OK,Coal County,BIRTHS_2023,65
40029,OK,Coal County,DEATHS_2020,24
40029,OK,Coal County,DEATHS_2021,115
40029,OK,Coal County,DEATHS_2022,99
40029,OK,Coal County,DEATHS_2023,94
40029,OK,Coal County,NATURAL_CHG_2020,-8
40029,OK,Coal County,NATURAL_CHG_2021,-31
40029,OK,Coal County,NATURAL_CHG_2022,-32
40029,OK,Coal County,NATURAL_CHG_2023,-29
40029,OK,Coal County,INTERNATIONAL_MIG_2020,0
40029,OK,Coal County,INTERNATIONAL_MIG_2021,1
40029,OK,Coal County,INTERNATIONAL_MIG_2022,2
40029,OK,Coal County,INTERNATIONAL_MIG_2023,2
40029,OK,Coal County,DOMESTIC_MIG_2020,24
40029,OK,Coal County,DOMESTIC_MIG_2021,55
40029,OK,Coal County,DOMESTIC_MIG_2022,18
40029,OK,Coal County,DOMESTIC_MIG_2023,2
40029,OK,Coal County,NET_MIG_2020,24
40029,OK,Coal County,NET_MIG_2021,56
40029,OK,Coal County,NET_MIG_2022,20
40029,OK,Coal County,NET_MIG_2023,4
40029,OK,Coal County,RESIDUAL_2020,-2
40029,OK,Coal County,RESIDUAL_2021,0
40029,OK,Coal County,RESIDUAL_2022,-1
40029,OK,Coal County,RESIDUAL_2023,0
40029,OK,Coal County,GQ_ESTIMATES_BASE_2020,47
40029,OK,Coal County,GQ_ESTIMATES_2020,47
40029,OK,Coal County,GQ_ESTIMATES_2021,47
40029,OK,Coal County,GQ_ESTIMATES_2022,47
40029,OK,Coal County,GQ_ESTIMATES_2023,47
40029,OK,Coal County,R_BIRTH_2021,15.9
40029,OK,Coal County,R_BIRTH_2022,12.6
40029,OK,Coal County,R_BIRTH_2023,12.3
40029,OK,Coal County,R_DEATH_2021,21.7
40029,OK,Coal County,R_DEATH_2022,18.7
40029,OK,Coal County,R_DEATH_2023,17.8
40029,OK,Coal County,R_NATURAL_CHG_2021,-5.9
40029,OK,Coal County,R_NATURAL_CHG_2022,-6
40029,OK,Coal County,R_NATURAL_CHG_2023,-5.5
40029,OK,Coal County,R_INTERNATIONAL_MIG_2021,0.2
40029,OK,Coal County,R_INTERNATIONAL_MIG_2022,0.4
40029,OK,Coal County,R_INTERNATIONAL_MIG_2023,0.4
40029,OK,Coal County,R_DOMESTIC_MIG_2021,10.4
40029,OK,Coal County,R_DOMESTIC_MIG_2022,3.4
40029,OK,Coal County,R_DOMESTIC_MIG_2023,0.4
40029,OK,Coal County,R_NET_MIG_2021,10.6
40029,OK,Coal County,R_NET_MIG_2022,3.8
40029,OK,Coal County,R_NET_MIG_2023,0.8
40031,OK,Comanche County,Rural_Urban_Continuum_Code_2013,3
40031,OK,Comanche County,Rural_Urban_Continuum_Code_2023,3
40031,OK,Comanche County,Urban_Influence_2013,2
40031,OK,Comanche County,Economic_typology_2015,4
40031,OK,Comanche County,CENSUS_2020_POP,121125
40031,OK,Comanche County,ESTIMATES_BASE_2020,121128
40031,OK,Comanche County,POP_ESTIMATE_2020,121125
40031,OK,Comanche County,POP_ESTIMATE_2021,122324
40031,OK,Comanche County,POP_ESTIMATE_2022,122225
40031,OK,Comanche County,POP_ESTIMATE_2023,121574
40031,OK,Comanche County,N_POP_CHG_2020,-3
40031,OK,Comanche County,N_POP_CHG_2021,1199
40031,OK,Comanche County,N_POP_CHG_2022,-99
40031,OK,Comanche County,N_POP_CHG_2023,-651
40031,OK,Comanche County,BIRTHS_2020,370
40031,OK,Comanche County,BIRTHS_2021,1624
40031,OK,Comanche County,BIRTHS_2022,1570
40031,OK,Comanche County,BIRTHS_2023,1553
40031,OK,Comanche County,DEATHS_2020,273
40031,OK,Comanche County,DEATHS_2021,1371
40031,OK,Comanche County,DEATHS_2022,1449
40031,OK,Comanche County,DEATHS_2023,1286
40031,OK,Comanche County,NATURAL_CHG_2020,97
40031,OK,Comanche County,NATURAL_CHG_2021,253
40031,OK,Comanche County,NATURAL_CHG_2022,121
40031,OK,Comanche County,NATURAL_CHG_2023,267
40031,OK,Comanche County,INTERNATIONAL_MIG_2020,27
40031,OK,Comanche County,INTERNATIONAL_MIG_2021,17
40031,OK,Comanche County,INTERNATIONAL_MIG_2022,97
40031,OK,Comanche County,INTERNATIONAL_MIG_2023,142
40031,OK,Comanche County,DOMESTIC_MIG_2020,-158
40031,OK,Comanche County,DOMESTIC_MIG_2021,874
40031,OK,Comanche County,DOMESTIC_MIG_2022,-256
40031,OK,Comanche County,DOMESTIC_MIG_2023,-1057
40031,OK,Comanche County,NET_MIG_2020,-131
40031,OK,Comanche County,NET_MIG_2021,891
40031,OK,Comanche County,NET_MIG_2022,-159
40031,OK,Comanche County,NET_MIG_2023,-915
40031,OK,Comanche County,RESIDUAL_2020,31
40031,OK,Comanche County,RESIDUAL_2021,55
40031,OK,Comanche County,RESIDUAL_2022,-61
40031,OK,Comanche County,RESIDUAL_2023,-3
40031,OK,Comanche County,GQ_ESTIMATES_BASE_2020,9423
40031,OK,Comanche County,GQ_ESTIMATES_2020,9411
40031,OK,Comanche County,GQ_ESTIMATES_2021,9660
40031,OK,Comanche County,GQ_ESTIMATES_2022,9311
40031,OK,Comanche County,GQ_ESTIMATES_2023,9310
40031,OK,Comanche County,R_BIRTH_2021,13.3
40031,OK,Comanche County,R_BIRTH_2022,12.8
40031,OK,Comanche County,R_BIRTH_2023,12.7
40031,OK,Comanche County,R_DEATH_2021,11.3
40031,OK,Comanche County,R_DEATH_2022,11.9
40031,OK,Comanche County,R_DEATH_2023,10.5
40031,OK,Comanche County,R_NATURAL_CHG_2021,2.1
40031,OK,Comanche County,R_NATURAL_CHG_2022,1
40031,OK,Comanche County,R_NATURAL_CHG_2023,2.2
40031,OK,Comanche County,R_INTERNATIONAL_MIG_2021,0.1
40031,OK,Comanche County,R_INTERNATIONAL_MIG_2022,0.8
40031,OK,Comanche County,R_INTERNATIONAL_MIG_2023,1.2
40031,OK,Comanche County,R_DOMESTIC_MIG_2021,7.2
40031,OK,Comanche County,R_DOMESTIC_MIG_2022,-2.1
40031,OK,Comanche County,R_DOMESTIC_MIG_2023,-8.7
40031,OK,Comanche County,R_NET_MIG_2021,7.3
40031,OK,Comanche County,R_NET_MIG_2022,-1.3
40031,OK,Comanche County,R_NET_MIG_2023,-7.5
40033,OK,Cotton County,Rural_Urban_Continuum_Code_2013,3
40033,OK,Cotton County,Rural_Urban_Continuum_Code_2023,3
40033,OK,Cotton County,Urban_Influence_2013,2
40033,OK,Cotton County,Economic_typology_2015,1
40033,OK,Cotton County,CENSUS_2020_POP,5527
40033,OK,Cotton County,ESTIMATES_BASE_2020,5523
40033,OK,Cotton County,POP_ESTIMATE_2020,5535
40033,OK,Cotton County,POP_ESTIMATE_2021,5442
40033,OK,Cotton County,POP_ESTIMATE_2022,5449
40033,OK,Cotton County,POP_ESTIMATE_2023,5427
40033,OK,Cotton County,N_POP_CHG_2020,12
40033,OK,Cotton County,N_POP_CHG_2021,-93
40033,OK,Cotton County,N_POP_CHG_2022,7
40033,OK,Cotton County,N_POP_CHG_2023,-22
40033,OK,Cotton County,BIRTHS_2020,17
40033,OK,Cotton County,BIRTHS_2021,46
40033,OK,Cotton County,BIRTHS_2022,58
40033,OK,Cotton County,BIRTHS_2023,57
40033,OK,Cotton County,DEATHS_2020,25
40033,OK,Cotton County,DEATHS_2021,119
40033,OK,Cotton County,DEATHS_2022,109
40033,OK,Cotton County,DEATHS_2023,104
40033,OK,Cotton County,NATURAL_CHG_2020,-8
40033,OK,Cotton County,NATURAL_CHG_2021,-73
40033,OK,Cotton County,NATURAL_CHG_2022,-51
40033,OK,Cotton County,NATURAL_CHG_2023,-47
40033,OK,Cotton County,INTERNATIONAL_MIG_2020,0
40033,OK,Cotton County,INTERNATIONAL_MIG_2021,0
40033,OK,Cotton County,INTERNATIONAL_MIG_2022,0
40033,OK,Cotton County,INTERNATIONAL_MIG_2023,0
40033,OK,Cotton County,DOMESTIC_MIG_2020,21
40033,OK,Cotton County,DOMESTIC_MIG_2021,-23
40033,OK,Cotton County,DOMESTIC_MIG_2022,57
40033,OK,Cotton County,DOMESTIC_MIG_2023,27
40033,OK,Cotton County,NET_MIG_2020,21
40033,OK,Cotton County,NET_MIG_2021,-23
40033,OK,Cotton County,NET_MIG_2022,57
40033,OK,Cotton County,NET_MIG_2023,27
40033,OK,Cotton County,RESIDUAL_2020,-1
40033,OK,Cotton County,RESIDUAL_2021,3
40033,OK,Cotton County,RESIDUAL_2022,1
40033,OK,Cotton County,RESIDUAL_2023,-2
40033,OK,Cotton County,GQ_ESTIMATES_BASE_2020,36
40033,OK,Cotton County,GQ_ESTIMATES_2020,36
40033,OK,Cotton County,GQ_ESTIMATES_2021,36
40033,OK,Cotton County,GQ_ESTIMATES_2022,36
40033,OK,Cotton County,GQ_ESTIMATES_2023,36
40033,OK,Cotton County,R_BIRTH_2021,8.4
40033,OK,Cotton County,R_BIRTH_2022,10.7
40033,OK,Cotton County,R_BIRTH_2023,10.5
40033,OK,Cotton County,R_DEATH_2021,21.7
40033,OK,Cotton County,R_DEATH_2022,20
40033,OK,Cotton County,R_DEATH_2023,19.1
40033,OK,Cotton County,R_NATURAL_CHG_2021,-13.3
40033,OK,Cotton County,R_NATURAL_CHG_2022,-9.4
40033,OK,Cotton County,R_NATURAL_CHG_2023,-8.6
40033,OK,Cotton County,R_INTERNATIONAL_MIG_2021,0
40033,OK,Cotton County,R_INTERNATIONAL_MIG_2022,0
40033,OK,Cotton County,R_INTERNATIONAL_MIG_2023,0
40033,OK,Cotton County,R_DOMESTIC_MIG_2021,-4.2
40033,OK,Cotton County,R_DOMESTIC_MIG_2022,10.5
40033,OK,Cotton County,R_DOMESTIC_MIG_2023,5
40033,OK,Cotton County,R_NET_MIG_2021,-4.2
40033,OK,Cotton County,R_NET_MIG_2022,10.5
40033,OK,Cotton County,R_NET_MIG_2023,5
40035,OK,Craig County,Rural_Urban_Continuum_Code_2013,6
40035,OK,Craig County,Rural_Urban_Continuum_Code_2023,6
40035,OK,Craig County,Urban_Influence_2013,6
40035,OK,Craig County,Economic_typology_2015,4
40035,OK,Craig County,CENSUS_2020_POP,14107
40035,OK,Craig County,ESTIMATES_BASE_2020,14106
40035,OK,Craig County,POP_ESTIMATE_2020,14141
40035,OK,Craig County,POP_ESTIMATE_2021,14201
40035,OK,Craig County,POP_ESTIMATE_2022,14176
40035,OK,Craig County,POP_ESTIMATE_2023,14494
40035,OK,Craig County,N_POP_CHG_2020,35
40035,OK,Craig County,N_POP_CHG_2021,60
40035,OK,Craig County,N_POP_CHG_2022,-25
40035,OK,Craig County,N_POP_CHG_2023,318
40035,OK,Craig County,BIRTHS_2020,39
40035,OK,Craig County,BIRTHS_2021,160
40035,OK,Craig County,BIRTHS_2022,156
40035,OK,Craig County,BIRTHS_2023,159
40035,OK,Craig County,DEATHS_2020,52
40035,OK,Craig County,DEATHS_2021,234
40035,OK,Craig County,DEATHS_2022,232
40035,OK,Craig County,DEATHS_2023,216
40035,OK,Craig County,NATURAL_CHG_2020,-13
40035,OK,Craig County,NATURAL_CHG_2021,-74
40035,OK,Craig County,NATURAL_CHG_2022,-76
40035,OK,Craig County,NATURAL_CHG_2023,-57
40035,OK,Craig County,INTERNATIONAL_MIG_2020,0
40035,OK,Craig County,INTERNATIONAL_MIG_2021,5
40035,OK,Craig County,INTERNATIONAL_MIG_2022,25
40035,OK,Craig County,INTERNATIONAL_MIG_2023,41
40035,OK,Craig County,DOMESTIC_MIG_2020,49
40035,OK,Craig County,DOMESTIC_MIG_2021,123
40035,OK,Craig County,DOMESTIC_MIG_2022,35
40035,OK,Craig County,DOMESTIC_MIG_2023,338
40035,OK,Craig County,NET_MIG_2020,49
40035,OK,Craig County,NET_MIG_2021,128
40035,OK,Craig County,NET_MIG_2022,60
40035,OK,Craig County,NET_MIG_2023,379
40035,OK,Craig County,RESIDUAL_2020,-1
40035,OK,Craig County,RESIDUAL_2021,6
40035,OK,Craig County,RESIDUAL_2022,-9
40035,OK,Craig County,RESIDUAL_2023,-4
40035,OK,Craig County,GQ_ESTIMATES_BASE_2020,985
40035,OK,Craig County,GQ_ESTIMATES_2020,985
40035,OK,Craig County,GQ_ESTIMATES_2021,985
40035,OK,Craig County,GQ_ESTIMATES_2022,985
40035,OK,Craig County,GQ_ESTIMATES_2023,985
40035,OK,Craig County,R_BIRTH_2021,11.3
40035,OK,Craig County,R_BIRTH_2022,11
40035,OK,Craig County,R_BIRTH_2023,11.1
40035,OK,Craig County,R_DEATH_2021,16.5
40035,OK,Craig County,R_DEATH_2022,16.4
40035,OK,Craig County,R_DEATH_2023,15.1
40035,OK,Craig County,R_NATURAL_CHG_2021,-5.2
40035,OK,Craig County,R_NATURAL_CHG_2022,-5.4
40035,OK,Craig County,R_NATURAL_CHG_2023,-4
40035,OK,Craig County,R_INTERNATIONAL_MIG_2021,0.4
40035,OK,Craig County,R_INTERNATIONAL_MIG_2022,1.8
40035,OK,Craig County,R_INTERNATIONAL_MIG_2023,2.9
40035,OK,Craig County,R_DOMESTIC_MIG_2021,8.7
40035,OK,Craig County,R_DOMESTIC_MIG_2022,2.5
40035,OK,Craig County,R_DOMESTIC_MIG_2023,23.6
40035,OK,Craig County,R_NET_MIG_2021,9
40035,OK,Craig County,R_NET_MIG_2022,4.2
40035,OK,Craig County,R_NET_MIG_2023,26.4
40037,OK,Creek County,Rural_Urban_Continuum_Code_2013,2
40037,OK,Creek County,Rural_Urban_Continuum_Code_2023,1
40037,OK,Creek County,Urban_Influence_2013,2
40037,OK,Creek County,Economic_typology_2015,0
40037,OK,Creek County,CENSUS_2020_POP,71754
40037,OK,Creek County,ESTIMATES_BASE_2020,71752
40037,OK,Creek County,POP_ESTIMATE_2020,71841
40037,OK,Creek County,POP_ESTIMATE_2021,72224
40037,OK,Creek County,POP_ESTIMATE_2022,72686
40037,OK,Creek County,POP_ESTIMATE_2023,73332
40037,OK,Creek County,N_POP_CHG_2020,89
40037,OK,Creek County,N_POP_CHG_2021,383
40037,OK,Creek County,N_POP_CHG_2022,462
40037,OK,Creek County,N_POP_CHG_2023,646
40037,OK,Creek County,BIRTHS_2020,177
40037,OK,Creek County,BIRTHS_2021,804
40037,OK,Creek County,BIRTHS_2022,779
40037,OK,Creek County,BIRTHS_2023,774
40037,OK,Creek County,DEATHS_2020,192
40037,OK,Creek County,DEATHS_2021,1037
40037,OK,Creek County,DEATHS_2022,1093
40037,OK,Creek County,DEATHS_2023,945
40037,OK,Creek County,NATURAL_CHG_2020,-15
40037,OK,Creek County,NATURAL_CHG_2021,-233
40037,OK,Creek County,NATURAL_CHG_2022,-314
40037,OK,Creek County,NATURAL_CHG_2023,-171
40037,OK,Creek County,INTERNATIONAL_MIG_2020,0
40037,OK,Creek County,INTERNATIONAL_MIG_2021,10
40037,OK,Creek County,INTERNATIONAL_MIG_2022,15
40037,OK,Creek County,INTERNATIONAL_MIG_2023,20
40037,OK,Creek County,DOMESTIC_MIG_2020,90
40037,OK,Creek County,DOMESTIC_MIG_2021,585
40037,OK,Creek County,DOMESTIC_MIG_2022,768
40037,OK,Creek County,DOMESTIC_MIG_2023,803
40037,OK,Creek County,NET_MIG_2020,90
40037,OK,Creek County,NET_MIG_2021,595
40037,OK,Creek County,NET_MIG_2022,783
40037,OK,Creek County,NET_MIG_2023,823
40037,OK,Creek County,RESIDUAL_2020,14
40037,OK,Creek County,RESIDUAL_2021,21
40037,OK,Creek County,RESIDUAL_2022,-7
40037,OK,Creek County,RESIDUAL_2023,-6
40037,OK,Creek County,GQ_ESTIMATES_BASE_2020,731
40037,OK,Creek County,GQ_ESTIMATES_2020,731
40037,OK,Creek County,GQ_ESTIMATES_2021,731
40037,OK,Creek County,GQ_ESTIMATES_2022,731
40037,OK,Creek County,GQ_ESTIMATES_2023,731
